"chekhov_V1_36_Nenuzhnaya_pobe" "chekhov_V7_11_Step_Istoriya_" "chekhov_V7_7_Duel" "chekhov_V9_11_Moya_zhizn_Ras" "chekhov_V9_4_Tri_goda" "gogol_bulba" "gogol_md" "gogol_portret" "lermontov_bela" "lermontov_knyaginya_lig" "lermontov_knyazhna_mery" "lermontov_vadim" "leskov_010" "leskov_015" "leskov_018" "leskov_020" "tolstoy_v02_079_226_Junost" "tolstoy_v09_003_360_Vojna_i_mir_Tom_pervyj" "tolstoy_v12_003_341_Vojna_i_mir_Tom_chetvertyj" "tolstoy_v18_003_458_Anna_Karenina_Chasti_1_4" "turgenev_dym" "turgenev_nov" "turgenev_otsy_i_deti" "unknown_013"
"задумалась" 0.018784281313397 0 0 0 0.00349393801753957 0 0.00253852207244942 0 0 0 0.00431480842250604 0 0.00681210511078186 0 0.00599188100124332 0 0.0019500399758195 0.00178879676585545 0 0.000652916250432557 0.00990466757459453 0.00979007286611376 0.00197386601397497 0
"заставил" 0 0 0.00305492759821592 0.00664783114508891 0.00349393801753957 0 0.00761556621734826 0 0 0.00504795557799091 0 0.00586235197561262 0 0.00400512656199936 0 0.00177932776996851 0.00390007995163901 0.000894398382927724 0 0.00130583250086511 0.00247616689364863 0.00419574551404875 0.00789546405589989 0.00337091908108746
"звал" 0 0.0132930111993619 0 0.00332391557254446 0 0 0.00126926103622471 0 0 0 0.00431480842250604 0.00293117598780631 0.00170302627769546 0.00400512656199936 0 0.00711731107987402 0.0019500399758195 0.00715518706342179 0.00182044910479415 0.00130583250086511 0.00247616689364863 0.0027971636760325 0 0
"избе" 0 0.00664650559968097 0 0.00332391557254446 0 0 0 0 0 0 0 0.0175870559268378 0 0.00100128164049984 0.00748985125155414 0 0 0.00536639029756634 0.00455112276198538 0.000652916250432557 0.00247616689364863 0 0 0.00842729770271865
"известного" 0.00375685626267939 0 0 0 0.00349393801753957 0 0.00761556621734826 0 0 0 0 0 0.00170302627769546 0.00100128164049984 0.00898782150186497 0.00177932776996851 0.00585011992745851 0.00268319514878317 0.00364089820958831 0.00130583250086511 0 0.00139858183801625 0.00394773202794994 0.00168545954054373
"именем" 0.00751371252535878 0 0.00305492759821592 0.00664783114508891 0 0.00262322604338816 0.00761556621734826 0 0 0.0100959111559818 0 0.00293117598780631 0.00340605255539093 0.00200256328099968 0.00449391075093249 0 0 0.000894398382927724 0 0.000652916250432557 0.00247616689364863 0.00139858183801625 0.00789546405589989 0.00505637862163119
"иное" 0 0 0 0.00332391557254446 0 0.00524645208677632 0.00126926103622471 0 0 0 0.0129444252675181 0 0.00170302627769546 0.00400512656199936 0.00299594050062166 0.014234622159748 0 0 0 0 0.00247616689364863 0.00699290919008126 0 0.00842729770271865
"ипполит" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0277263498707594 0.00182044910479415 0 0 0 0 0
"искусство" 0.00375685626267939 0 0 0.0132956622901778 0 0 0 0.0171418776069939 0 0 0.00431480842250604 0.00293117598780631 0.00510907883308639 0.00100128164049984 0.00149797025031083 0.010675966619811 0.00390007995163901 0.000894398382927724 0.000910224552397076 0.00130583250086511 0.00495233378729726 0.0027971636760325 0.00394773202794994 0
"кампании" 0 0 0 0 0 0.00262322604338816 0.00253852207244942 0 0 0.0100959111559818 0 0 0 0 0.00149797025031083 0 0 0.00447199191463862 0.0191147156003386 0 0.00247616689364863 0 0 0
"кармане" 0.00751371252535878 0.00332325279984048 0.00916478279464777 0.00332391557254446 0 0.00524645208677632 0.00634630518112355 0 0 0 0 0 0.00170302627769546 0.00600768984299904 0.00149797025031083 0.00177932776996851 0.00390007995163901 0 0.000910224552397076 0.00130583250086511 0.00247616689364863 0.00139858183801625 0 0.00505637862163119
"кирюха" 0 0.109667342394736 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"красивый" 0.00375685626267939 0 0.00305492759821592 0.00664783114508891 0.00698787603507914 0 0 0 0 0.00504795557799091 0 0 0.00340605255539093 0.00100128164049984 0 0 0 0.00894398382927724 0.00455112276198538 0.00261166500173023 0.00247616689364863 0.0027971636760325 0 0.00168545954054373
"купцы" 0 0.0332325279984048 0 0.00332391557254446 0 0 0.0165003934709212 0.0057139592023313 0 0.00504795557799091 0 0 0 0 0.00149797025031083 0.00177932776996851 0 0 0.00182044910479415 0.00130583250086511 0 0.00139858183801625 0 0
"лакея" 0 0 0 0.00332391557254446 0.00349393801753957 0 0.00126926103622471 0 0 0.0100959111559818 0 0 0 0 0.00299594050062166 0.00177932776996851 0 0.00447199191463862 0.00182044910479415 0.00652916250432557 0.00495233378729726 0 0.00394773202794994 0.00674183816217492
"лестницы" 0 0 0.00305492759821592 0.00332391557254446 0 0.00524645208677632 0.00380778310867413 0 0 0.0201918223119637 0.00431480842250604 0 0.00340605255539093 0.00100128164049984 0 0 0.0019500399758195 0.00268319514878317 0 0.00652916250432557 0.00495233378729726 0.00139858183801625 0 0.00168545954054373
"лучшие" 0 0 0 0.0166195778627223 0 0.0131161302169408 0.00126926103622471 0.0057139592023313 0 0.00504795557799091 0.00431480842250604 0.00293117598780631 0.00170302627769546 0 0.00149797025031083 0.00533798330990552 0.00390007995163901 0.000894398382927724 0.00273067365719123 0.00195874875129767 0.00247616689364863 0 0.00394773202794994 0.00168545954054373
"маленькими" 0 0.00332325279984048 0.00305492759821592 0.00664783114508891 0.00349393801753957 0.00262322604338816 0.00253852207244942 0 0 0 0 0 0.00170302627769546 0 0.00449391075093249 0 0.00585011992745851 0.00536639029756634 0.000910224552397076 0.0045704137530279 0 0.00139858183801625 0.00197386601397497 0.00337091908108746
"маленькое" 0.00751371252535878 0 0 0 0.00349393801753957 0.00524645208677632 0.00380778310867413 0 0 0 0 0 0.00510907883308639 0.00400512656199936 0.00149797025031083 0.00177932776996851 0.0019500399758195 0.00178879676585545 0.000910224552397076 0.00195874875129767 0.00247616689364863 0.00559432735206501 0.00197386601397497 0.00505637862163119
"михайловны" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0107327805951327 0 0.00652916250432557 0 0.0153844002181788 0 0
"моря" 0 0 0.0274943483839433 0 0 0.00524645208677632 0.00253852207244942 0 0 0 0.00431480842250604 0.00879352796341892 0.00851513138847732 0.00100128164049984 0 0.00177932776996851 0 0.00268319514878317 0.00182044910479415 0.000652916250432557 0.00247616689364863 0 0 0.00337091908108746
"народом" 0 0 0 0 0 0.00524645208677632 0.00380778310867413 0 0 0 0 0.00293117598780631 0.00170302627769546 0.00100128164049984 0.00149797025031083 0 0.0019500399758195 0 0.00182044910479415 0.00718207875475813 0.00495233378729726 0.00699290919008126 0.00197386601397497 0.00337091908108746
"наружности" 0 0 0 0.00332391557254446 0.00698787603507914 0 0.0101540882897977 0.0057139592023313 0 0.00504795557799091 0 0.0146558799390315 0.00340605255539093 0.00100128164049984 0.00149797025031083 0 0 0 0 0.000652916250432557 0.0148570013618918 0.00559432735206501 0 0
"наслаждение" 0 0.00332325279984048 0 0.00332391557254446 0.00698787603507914 0 0.00253852207244942 0 0 0.00504795557799091 0.0129444252675181 0.00293117598780631 0 0 0 0.00355865553993701 0.00780015990327802 0.00268319514878317 0.00364089820958831 0.00391749750259534 0.00247616689364863 0 0.00197386601397497 0.00168545954054373
"насмешки" 0 0 0.00610985519643184 0 0 0 0 0 0 0.00504795557799091 0.0172592336900242 0.00879352796341892 0 0.00100128164049984 0.00149797025031083 0.00177932776996851 0 0.00447199191463862 0.00364089820958831 0.0045704137530279 0 0 0.00394773202794994 0.00337091908108746
"настоящей" 0 0.00332325279984048 0.0152746379910796 0.00664783114508891 0.00698787603507914 0 0 0 0 0 0 0 0.00340605255539093 0 0.00149797025031083 0 0.00390007995163901 0.000894398382927724 0.00637157186677953 0.00130583250086511 0.00247616689364863 0.0027971636760325 0.00394773202794994 0.00505637862163119
"наташе" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00447199191463862 0.0254862874671181 0 0 0 0 0
"начальника" 0 0 0.00305492759821592 0.00332391557254446 0 0 0.00507704414489884 0 0 0 0 0.00293117598780631 0 0.00400512656199936 0 0.00177932776996851 0 0.0116271789780604 0.00182044910479415 0.00195874875129767 0 0.00419574551404875 0 0
"некоторое" 0.0112705687880382 0 0 0.00997174671763337 0 0.00262322604338816 0.00380778310867413 0 0 0 0.00431480842250604 0.00293117598780631 0.00170302627769546 0.00200256328099968 0 0.00177932776996851 0.00390007995163901 0 0 0.00130583250086511 0.00495233378729726 0.00559432735206501 0.00986933006987486 0.00337091908108746
"некоторым" 0 0 0 0 0 0.00262322604338816 0.00380778310867413 0.0057139592023313 0 0.00504795557799091 0.00431480842250604 0 0 0.00300384492149952 0.00149797025031083 0.00177932776996851 0.00975019987909752 0.000894398382927724 0.00182044910479415 0.00261166500173023 0 0.00559432735206501 0.00592159804192491 0.00337091908108746
"нервы" 0.0112705687880382 0 0.00305492759821592 0.00332391557254446 0.0104818140526187 0 0.00126926103622471 0.0057139592023313 0 0.0100959111559818 0.0129444252675181 0 0 0.00100128164049984 0 0.00355865553993701 0.00390007995163901 0.000894398382927724 0.000910224552397076 0.00130583250086511 0.00247616689364863 0.00699290919008126 0.00197386601397497 0.00337091908108746
"нередко" 0.00751371252535878 0.00332325279984048 0 0.00332391557254446 0 0.00262322604338816 0 0 0 0 0 0.00293117598780631 0 0.00801025312399872 0.00898782150186497 0.014234622159748 0.0019500399758195 0 0 0.00195874875129767 0 0 0 0.00168545954054373
"огни" 0.00375685626267939 0 0.00610985519643184 0.00664783114508891 0.00698787603507914 0.00262322604338816 0 0 0 0 0.0172592336900242 0.0117247039512252 0 0.00100128164049984 0 0.00177932776996851 0.00390007995163901 0.00894398382927724 0.000910224552397076 0 0.00247616689364863 0 0.00197386601397497 0
"ожидания" 0.00375685626267939 0 0 0 0.00349393801753957 0 0.00126926103622471 0 0 0.00504795557799091 0 0.00586235197561262 0.00340605255539093 0 0.00898782150186497 0.00177932776996851 0.0019500399758195 0.00447199191463862 0.000910224552397076 0.00391749750259534 0.00247616689364863 0.0027971636760325 0 0.00337091908108746
"отсутствие" 0 0 0.00610985519643184 0.0132956622901778 0 0 0.00253852207244942 0 0.00889521437466643 0 0 0.00293117598780631 0 0.00200256328099968 0 0.00177932776996851 0.011700239854917 0.000894398382927724 0.00728179641917661 0.000652916250432557 0 0.0027971636760325 0.00394773202794994 0
"пари" 0 0 0 0 0 0.00262322604338816 0.00126926103622471 0 0.00889521437466643 0.0100959111559818 0.00862961684501208 0 0.00170302627769546 0.00200256328099968 0 0 0 0.0107327805951327 0 0.00261166500173023 0 0.00139858183801625 0 0.0101127572432624
"передал" 0 0 0 0 0 0.00262322604338816 0 0 0 0 0 0 0.00340605255539093 0.00400512656199936 0 0.00355865553993701 0.0019500399758195 0.00536639029756634 0.00273067365719123 0.00652916250432557 0 0.00419574551404875 0.00197386601397497 0
"песню" 0.00751371252535878 0.00996975839952145 0.00305492759821592 0 0 0 0.0101540882897977 0 0.00889521437466643 0 0 0.0117247039512252 0.00340605255539093 0.00200256328099968 0 0 0.00390007995163901 0.00178879676585545 0.00273067365719123 0.00130583250086511 0 0 0.00197386601397497 0
"подождать" 0 0 0 0.00332391557254446 0 0 0 0 0 0.00504795557799091 0 0.00293117598780631 0.00170302627769546 0.00200256328099968 0 0.00177932776996851 0 0.00536639029756634 0.00364089820958831 0.0045704137530279 0 0.00979007286611376 0 0.00337091908108746
"покойно" 0.00375685626267939 0.0166162639992024 0.00305492759821592 0 0.00698787603507914 0.00262322604338816 0.00507704414489884 0 0 0.00504795557799091 0 0.00293117598780631 0 0.00200256328099968 0.00299594050062166 0.00177932776996851 0 0.00178879676585545 0.00546134731438246 0.00130583250086511 0 0 0.00197386601397497 0.00168545954054373
"полюбил" 0 0.00664650559968097 0.0183295655892955 0 0 0 0 0 0 0 0 0 0 0.00200256328099968 0.00299594050062166 0.00711731107987402 0.00390007995163901 0.000894398382927724 0.000910224552397076 0.00391749750259534 0.0074285006809459 0.00559432735206501 0 0
"предметом" 0 0 0 0 0 0.00262322604338816 0.00507704414489884 0.0057139592023313 0 0.00504795557799091 0 0 0.00170302627769546 0.00400512656199936 0.00299594050062166 0.00533798330990552 0 0.000894398382927724 0.0109226946287649 0.000652916250432557 0 0.00139858183801625 0 0.00168545954054373
"предметы" 0 0 0.00305492759821592 0.00664783114508891 0.00698787603507914 0.00524645208677632 0.00380778310867413 0.0114279184046626 0 0.0100959111559818 0 0.0117247039512252 0 0.00100128164049984 0 0 0.00780015990327802 0.00178879676585545 0.00273067365719123 0.00130583250086511 0.00247616689364863 0.00139858183801625 0.00197386601397497 0
"пригласил" 0 0.00332325279984048 0.00305492759821592 0.00332391557254446 0.00698787603507914 0 0 0 0.00889521437466643 0.0151438667339727 0 0 0.00340605255539093 0.00200256328099968 0 0.00711731107987402 0.00975019987909752 0 0 0.00522333000346046 0 0 0.00592159804192491 0
"приняло" 0.00375685626267939 0.00332325279984048 0.00916478279464777 0 0 0 0.00507704414489884 0 0 0.00504795557799091 0 0 0.00170302627769546 0 0.00149797025031083 0.00177932776996851 0 0.00447199191463862 0.00364089820958831 0.00326458125216278 0.00247616689364863 0.0027971636760325 0.00592159804192491 0
"прислуга" 0 0 0 0.00332391557254446 0.0279515041403166 0 0 0 0 0 0 0 0.0170302627769546 0.00100128164049984 0 0.00177932776996851 0 0.00357759353171089 0.00182044910479415 0.00195874875129767 0 0.0027971636760325 0.00197386601397497 0
"приходило" 0 0 0 0 0 0 0.00253852207244942 0.0057139592023313 0 0 0 0 0.00340605255539093 0.00100128164049984 0.00748985125155414 0 0.0019500399758195 0 0.00910224552397076 0.00522333000346046 0 0.0027971636760325 0 0.00168545954054373
"проходили" 0.0112705687880382 0.00332325279984048 0 0 0 0 0.00380778310867413 0 0 0.00504795557799091 0 0.00293117598780631 0.00170302627769546 0.00100128164049984 0 0.00177932776996851 0.0019500399758195 0.00626078868049407 0.00455112276198538 0.00195874875129767 0.00495233378729726 0 0.00394773202794994 0.00168545954054373
"радостное" 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00100128164049984 0 0.00533798330990552 0.0019500399758195 0.00357759353171089 0.0145635928383532 0.00391749750259534 0.00247616689364863 0 0.00197386601397497 0
"рассердился" 0 0 0.00916478279464777 0 0.00349393801753957 0.00262322604338816 0.00380778310867413 0 0.0177904287493329 0.00504795557799091 0 0 0.00170302627769546 0.00100128164049984 0.00898782150186497 0.00177932776996851 0 0 0.00364089820958831 0.00195874875129767 0.00247616689364863 0.00139858183801625 0.00197386601397497 0.00505637862163119
"реке" 0 0.00664650559968097 0.00610985519643184 0.00664783114508891 0 0.00262322604338816 0.00126926103622471 0 0 0 0 0.00879352796341892 0 0.00700897148349888 0 0.00533798330990552 0.0019500399758195 0.00178879676585545 0.000910224552397076 0.0045704137530279 0.00247616689364863 0 0 0
"ротмистр" 0 0 0 0 0 0 0.00253852207244942 0 0 0 0 0 0 0.0120153796859981 0 0 0 0.0143103741268436 0 0.00195874875129767 0 0 0 0
"ручки" 0 0 0 0.00332391557254446 0 0 0.00253852207244942 0 0 0 0 0 0.0136242102215637 0.0050064082024992 0.00449391075093249 0.00355865553993701 0.0019500399758195 0.00447199191463862 0.000910224552397076 0.000652916250432557 0 0.0027971636760325 0.00394773202794994 0
"скука" 0.00375685626267939 0.00996975839952145 0.00916478279464777 0.00332391557254446 0 0 0 0 0.00889521437466643 0 0 0.00293117598780631 0.00170302627769546 0.0050064082024992 0 0.00711731107987402 0.00390007995163901 0.000894398382927724 0.000910224552397076 0.00130583250086511 0.00247616689364863 0.0027971636760325 0.00197386601397497 0.00505637862163119
"слабости" 0 0.00332325279984048 0.00916478279464777 0 0 0 0.00507704414489884 0 0.00889521437466643 0.00504795557799091 0.00431480842250604 0.00293117598780631 0.00170302627769546 0.00200256328099968 0.00299594050062166 0 0.00390007995163901 0.00357759353171089 0.00273067365719123 0.00326458125216278 0 0 0.00197386601397497 0.00168545954054373
"славу" 0 0.00332325279984048 0 0.00332391557254446 0 0.015739356260329 0.00126926103622471 0.0057139592023313 0 0 0 0 0.00170302627769546 0.00100128164049984 0.00149797025031083 0.010675966619811 0 0.00447199191463862 0.00455112276198538 0.000652916250432557 0 0.00139858183801625 0.00394773202794994 0
"смотрю" 0 0.00332325279984048 0 0.0132956622901778 0.0104818140526187 0 0.00126926103622471 0 0.0444760718733321 0 0.00862961684501208 0.00293117598780631 0.00510907883308639 0.00400512656199936 0.00149797025031083 0 0 0 0.00182044910479415 0 0 0.00139858183801625 0.00592159804192491 0.00337091908108746
"смотрят" 0 0.00664650559968097 0.00916478279464777 0.00997174671763337 0 0.00262322604338816 0 0.0057139592023313 0 0 0.00431480842250604 0 0 0.00300384492149952 0 0.00355865553993701 0.00780015990327802 0.00268319514878317 0.000910224552397076 0.00261166500173023 0 0 0.00592159804192491 0.00337091908108746
"смущение" 0.00375685626267939 0 0 0 0.00349393801753957 0.00262322604338816 0.00126926103622471 0 0 0.0100959111559818 0.00431480842250604 0.00293117598780631 0 0.00300384492149952 0 0.00711731107987402 0.00780015990327802 0 0.00455112276198538 0.000652916250432557 0.00247616689364863 0.00559432735206501 0.00394773202794994 0.00168545954054373
"сном" 0.00375685626267939 0 0 0 0.00349393801753957 0.00786967813016448 0.00253852207244942 0.0057139592023313 0 0 0.00862961684501208 0 0.00681210511078186 0.00300384492149952 0.00149797025031083 0.00889663884984253 0 0.00178879676585545 0.000910224552397076 0.00261166500173023 0.00247616689364863 0.00139858183801625 0 0.00168545954054373
"сознания" 0 0 0 0.00332391557254446 0.00349393801753957 0 0 0 0 0 0 0 0.00340605255539093 0.00100128164049984 0.00299594050062166 0.00177932776996851 0.00780015990327802 0.00268319514878317 0.0100124700763678 0.00195874875129767 0 0.00139858183801625 0.00197386601397497 0.00337091908108746
"становилась" 0 0.00996975839952145 0.00305492759821592 0.00664783114508891 0.00698787603507914 0.00262322604338816 0.00126926103622471 0.0057139592023313 0 0 0 0 0 0.00300384492149952 0.00299594050062166 0.00355865553993701 0.00585011992745851 0.00357759353171089 0.00182044910479415 0.00326458125216278 0 0 0.00197386601397497 0
"страшная" 0 0.00332325279984048 0.00305492759821592 0.00332391557254446 0 0.00524645208677632 0.00126926103622471 0.0114279184046626 0 0 0 0 0.00340605255539093 0.00100128164049984 0.00149797025031083 0 0.00390007995163901 0.00178879676585545 0.00364089820958831 0.00261166500173023 0.0074285006809459 0.00139858183801625 0 0.00842729770271865
"студент" 0 0 0.00305492759821592 0.00664783114508891 0 0 0.00126926103622471 0 0 0 0 0 0.00170302627769546 0.00100128164049984 0.00149797025031083 0.00177932776996851 0.0253505196856536 0.00268319514878317 0 0.000652916250432557 0.00495233378729726 0.00559432735206501 0 0.00337091908108746
"тихим" 0.00375685626267939 0 0 0.00664783114508891 0.00349393801753957 0.00524645208677632 0 0 0 0 0 0 0.00170302627769546 0.00200256328099968 0 0 0.00585011992745851 0.00536639029756634 0.00364089820958831 0.00326458125216278 0.00495233378729726 0.00139858183801625 0.00197386601397497 0.00337091908108746
"торжественно" 0.00751371252535878 0 0 0 0.00698787603507914 0.00262322604338816 0 0 0 0.00504795557799091 0.00431480842250604 0.00293117598780631 0.00510907883308639 0.00100128164049984 0 0 0.00390007995163901 0.00715518706342179 0.00455112276198538 0.000652916250432557 0 0.0027971636760325 0.00394773202794994 0.00168545954054373
"трус" 0 0 0 0 0 0 0 0 0 0.0100959111559818 0.0172592336900242 0 0 0.0180230695289971 0 0 0.00390007995163901 0.00357759353171089 0 0 0 0.0027971636760325 0.00197386601397497 0
"убежден" 0 0 0 0.00332391557254446 0.00349393801753957 0 0 0 0 0 0.0129444252675181 0 0 0 0.00149797025031083 0.00355865553993701 0.015600319806556 0.00357759353171089 0 0.00326458125216278 0.00247616689364863 0.00419574551404875 0.00394773202794994 0.00337091908108746
"уехала" 0.00751371252535878 0.00996975839952145 0 0.0132956622901778 0.00349393801753957 0 0.00126926103622471 0 0 0 0.00431480842250604 0 0 0 0.00449391075093249 0 0 0.00178879676585545 0.00182044910479415 0.00522333000346046 0.00990466757459453 0 0.00394773202794994 0
"умолк" 0.0112705687880382 0.00664650559968097 0 0 0 0 0 0 0 0 0 0.00293117598780631 0 0 0 0 0 0 0 0.000652916250432557 0.0173331682555404 0.0153844002181788 0.0157909281117998 0
"университет" 0.00751371252535878 0 0.00610985519643184 0 0.00698787603507914 0 0 0 0 0.00504795557799091 0 0 0 0 0 0.00355865553993701 0.0234004797098341 0.000894398382927724 0 0.000652916250432557 0.00247616689364863 0.0027971636760325 0 0.0117982167838061
"хорошей" 0 0.00332325279984048 0.00610985519643184 0.00997174671763337 0 0.00262322604338816 0.00126926103622471 0 0 0.00504795557799091 0 0 0.00681210511078186 0 0.00299594050062166 0.00355865553993701 0 0.00178879676585545 0 0.00195874875129767 0.0074285006809459 0.0027971636760325 0 0.0101127572432624
"хорошим" 0.00751371252535878 0 0.00305492759821592 0.00332391557254446 0 0 0.00761556621734826 0 0 0 0 0 0.00340605255539093 0.00100128164049984 0.00449391075093249 0 0.0019500399758195 0.000894398382927724 0.00273067365719123 0.00652916250432557 0 0 0.00197386601397497 0.00168545954054373
"цепи" 0 0 0 0 0 0.00786967813016448 0.00126926103622471 0.0057139592023313 0.00889521437466643 0 0.00431480842250604 0.00293117598780631 0 0 0 0 0 0.0187823660414822 0.000910224552397076 0.000652916250432557 0.00247616689364863 0.00139858183801625 0 0
"члены" 0.00375685626267939 0 0 0 0.00349393801753957 0.00524645208677632 0.00507704414489884 0.0057139592023313 0 0 0.00431480842250604 0.00586235197561262 0 0.00100128164049984 0.00149797025031083 0.00177932776996851 0.00390007995163901 0.00268319514878317 0.00273067365719123 0.00587624625389301 0 0 0 0.00168545954054373
"шутить" 0.00375685626267939 0 0 0 0 0 0.00380778310867413 0 0 0 0 0 0.00510907883308639 0.00200256328099968 0.00299594050062166 0 0 0.00447199191463862 0 0.00261166500173023 0.00495233378729726 0.00419574551404875 0.00986933006987486 0.00505637862163119
"явление" 0 0 0.00305492759821592 0 0 0.00262322604338816 0.00380778310867413 0.0057139592023313 0 0.0100959111559818 0 0 0 0.00100128164049984 0.00149797025031083 0.00177932776996851 0 0.000894398382927724 0.0127431437335591 0.00195874875129767 0 0.00139858183801625 0.00592159804192491 0
"арина" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0552682483912992 0.00674183816217492
"бедной" 0.00375685626267939 0 0 0.00332391557254446 0.00349393801753957 0.00262322604338816 0.00253852207244942 0.0057139592023313 0.00889521437466643 0 0 0.0146558799390315 0.00170302627769546 0 0.0134817322527975 0.00355865553993701 0.0019500399758195 0.00178879676585545 0 0.000652916250432557 0.00247616689364863 0.00139858183801625 0 0.00168545954054373
"берет" 0 0.00332325279984048 0.00305492759821592 0.00332391557254446 0.0104818140526187 0 0.00380778310867413 0 0 0.00504795557799091 0 0.00586235197561262 0.00340605255539093 0 0.00149797025031083 0.00177932776996851 0 0.00178879676585545 0.00182044910479415 0.00130583250086511 0.00247616689364863 0.0027971636760325 0.00197386601397497 0.0101127572432624
"блестящими" 0 0 0 0 0 0.00262322604338816 0 0 0 0.00504795557799091 0 0 0 0 0 0 0.011700239854917 0.00536639029756634 0.00546134731438246 0.00718207875475813 0 0.00139858183801625 0 0
"бумажку" 0.00375685626267939 0 0.00916478279464777 0 0 0 0.00888482725357297 0 0 0 0 0 0 0.00400512656199936 0.00149797025031083 0 0.00780015990327802 0.000894398382927724 0.000910224552397076 0.000652916250432557 0.00247616689364863 0.00839149102809751 0 0.00337091908108746
"вглядываясь" 0.00375685626267939 0 0 0.00332391557254446 0 0 0 0 0 0 0 0.00293117598780631 0 0.00100128164049984 0 0 0.015600319806556 0 0.00364089820958831 0.00979374375648836 0 0 0 0.00168545954054373
"версты" 0.00375685626267939 0.0166162639992024 0 0.0132956622901778 0 0 0.00634630518112355 0 0.0177904287493329 0 0 0.00586235197561262 0 0.00200256328099968 0 0 0.0019500399758195 0.00357759353171089 0 0 0.00247616689364863 0.00419574551404875 0.00394773202794994 0
"влиянием" 0 0 0.00305492759821592 0.00332391557254446 0.00349393801753957 0 0 0 0 0.00504795557799091 0.00431480842250604 0 0.00170302627769546 0.00100128164049984 0.00599188100124332 0 0.00390007995163901 0.00178879676585545 0.00455112276198538 0.00391749750259534 0.00495233378729726 0.0027971636760325 0.00394773202794994 0
"воображение" 0 0.00332325279984048 0.00610985519643184 0.00332391557254446 0.00349393801753957 0 0.00253852207244942 0.0114279184046626 0.0177904287493329 0.0100959111559818 0.00431480842250604 0.0146558799390315 0 0.00200256328099968 0 0.00889663884984253 0.0019500399758195 0 0 0.00195874875129767 0 0 0.00394773202794994 0
"восторг" 0 0 0.00305492759821592 0.00332391557254446 0 0 0 0 0 0.00504795557799091 0.0129444252675181 0 0.00510907883308639 0 0.00299594050062166 0.00533798330990552 0.00390007995163901 0.000894398382927724 0.00273067365719123 0.00130583250086511 0.00990466757459453 0.00559432735206501 0.00394773202794994 0
"встретив" 0 0 0 0 0 0.00524645208677632 0 0 0 0.00504795557799091 0.00862961684501208 0.0117247039512252 0 0.00300384492149952 0.00299594050062166 0.010675966619811 0 0.00268319514878317 0.000910224552397076 0.00261166500173023 0.00495233378729726 0 0.00197386601397497 0.00168545954054373
"высказать" 0.00375685626267939 0 0 0.00332391557254446 0 0.00262322604338816 0.00126926103622471 0 0 0 0 0 0 0 0.00149797025031083 0 0.0019500399758195 0.00626078868049407 0.00182044910479415 0.00848791125562324 0 0.00139858183801625 0.00592159804192491 0
"глухо" 0 0.0132930111993619 0.00305492759821592 0.00664783114508891 0.00349393801753957 0.00786967813016448 0.00126926103622471 0.0057139592023313 0 0 0.00862961684501208 0 0 0.00400512656199936 0.00149797025031083 0 0.0019500399758195 0 0 0 0.0074285006809459 0.00699290919008126 0.00592159804192491 0
"говор" 0 0 0 0 0 0.00524645208677632 0 0.0057139592023313 0.00889521437466643 0.00504795557799091 0.00431480842250604 0.00586235197561262 0.00170302627769546 0.00400512656199936 0 0.00177932776996851 0.0019500399758195 0.00536639029756634 0.00455112276198538 0.00195874875129767 0 0 0 0.00505637862163119
"говорило" 0 0 0.00305492759821592 0.00332391557254446 0 0.00262322604338816 0.00126926103622471 0.0114279184046626 0 0 0 0.00293117598780631 0.0102181576661728 0.00100128164049984 0 0 0.0136502798307365 0.00536639029756634 0.00182044910479415 0.000652916250432557 0.00247616689364863 0 0.00197386601397497 0
"городской" 0.00375685626267939 0 0.00610985519643184 0.0132956622901778 0 0.00524645208677632 0.00634630518112355 0 0 0.0100959111559818 0 0 0 0.00600768984299904 0 0.00355865553993701 0.0019500399758195 0.000894398382927724 0.000910224552397076 0.00130583250086511 0 0.00139858183801625 0 0.00337091908108746
"графом" 0.00375685626267939 0 0 0 0 0.00262322604338816 0 0 0 0.00504795557799091 0 0 0 0 0.0209715835043516 0 0.0019500399758195 0.00804958544634951 0.00273067365719123 0.00130583250086511 0 0 0 0
"громче" 0 0.00332325279984048 0 0 0.00349393801753957 0 0.00126926103622471 0 0 0 0 0.00879352796341892 0.00170302627769546 0.00700897148349888 0 0.00177932776996851 0.0019500399758195 0.00715518706342179 0.00182044910479415 0.00195874875129767 0 0.00419574551404875 0 0
"губ" 0 0 0 0 0 0 0.00126926103622471 0 0 0.00504795557799091 0 0.00586235197561262 0.00510907883308639 0.00200256328099968 0 0.00177932776996851 0.0019500399758195 0.00536639029756634 0.000910224552397076 0.0045704137530279 0.00990466757459453 0.00419574551404875 0 0
